Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
00478AB9  test esi,200000                                                   ",\v"
00479C67  mov ecx,dword ptr ds:[6DF45C]                                     "HsB"
0047B259  mov eax,dword ptr ds:[6DF370]                                     "PsB"
0047B26A  mov eax,dword ptr ds:[6DF184]                                     "XsB"
0047B29A  mov eax,dword ptr ds:[6DF370]                                     "PsB"
0047B2AB  mov eax,dword ptr ds:[6DF684]                                     "`sB"
0047C564  push aoao watermark.47C6A0                                        "USER32"
0047C570  push aoao watermark.47C6A8                                        "WINNLSEnableIME"
0047C58D  push aoao watermark.47C6B8                                        "imm32.dll"
0047C5A9  push aoao watermark.47C6C4                                        "ImmGetContext"
0047C5BE  push aoao watermark.47C6D4                                        "ImmReleaseContext"
0047C5D3  push aoao watermark.47C6E8                                        "ImmGetConversionStatus"
0047C5E8  push aoao watermark.47C700                                        "ImmSetConversionStatus"
0047C5FD  push aoao watermark.47C718                                        "ImmSetOpenStatus"
0047C612  push aoao watermark.47C72C                                        "ImmSetCompositionWindow"
0047C627  push aoao watermark.47C744                                        "ImmSetCompositionFontA"
0047C63C  push aoao watermark.47C75C                                        "ImmGetCompositionStringA"
0047C651  push aoao watermark.47C778                                        "ImmIsIME"
0047C666  push aoao watermark.47C784                                        "ImmNotifyIME"
0047C95A  mov eax,aoao watermark.47CAB4                                     "Delphi%.8X"
0047C9AB  mov eax,aoao watermark.47CAC8                                     "ControlOfs%.8X%.8X"
0047CA62  push aoao watermark.47CADC                                        "USER32"
0047CA72  push aoao watermark.47CAE4                                        "AnimateWindow"
0047E6E9  mov eax,dword ptr ds:[6DF2D8]                                     "@pB"
0047EA20  mov eax,dword ptr ds:[6DF5EC]                                     "HpB"
0047EEA3  mov eax,dword ptr ds:[6DF244]                                     "PpB"
0047EF1E  mov eax,dword ptr ds:[6DF244]                                     "PpB"
0047EF9B  mov eax,dword ptr ds:[6DF2F4]                                     "XpB"
0047F620  mov eax,dword ptr ds:[6DF2D8]                                     "@pB"
0047F8F5  mov edx,aoao watermark.47F910                                     "Bitmap"
0047FD55  mov ecx,dword ptr ds:[6DF668]                                     "`pB"
0047FE14  mov eax,aoao watermark.47FF10                                     "comctl32.dll"
0047FE2F  push aoao watermark.47FF20                                        "comctl32.dll"
0047FE3F  push aoao watermark.47FF30                                        "ImageList_WriteEx"
0047FE98  mov ecx,dword ptr ds:[6DF3A4]                                     "hpB"
0047FECD  mov ecx,dword ptr ds:[6DF3A4]                                     "hpB"
00480F61  mov eax,dword ptr ds:[47FFEC]                                     L"8H"
00481F17  mov eax,dword ptr ds:[6DF1C8]                                     "0pB"
00481F4B  mov edx,aoao watermark.481F64                                     "ShortCutText"
00484470  mov edx,aoao watermark.484528                                     "..."
004844AD  push aoao watermark.484528                                        "..."
00486939  imul edi,dword ptr ds:[edx+65],aoao watermark.486730              "4gH"
00488D9F  mov esi,200000                                                    ",\v"
00488DD7  mov ebx,200000                                                    ",\v"
00488F57  mov eax,dword ptr ds:[6DF158]                                     "\\\tn"
0048937E  mov eax,dword ptr ds:[6DF408]                                     "`\tn"
0048939C  mov eax,dword ptr ds:[6DF868]                                     "d\tn"
0048962F  mov eax,dword ptr ds:[6DF5B4]                                     "h\tn"
0048A7FC  mov edx,aoao watermark.48A84C                                     "PixelsPerInch"
0048A81A  mov edx,aoao watermark.48A864                                     "TextHeight"
0048A832  mov edx,aoao watermark.48A878                                     "IgnoreFontProperty"
0048A9A7  mov eax,dword ptr ds:[6DF42C]                                     "\\\vn"
0048B873  mov eax,dword ptr ds:[6DF44C]                                     "\f\tn"
0048B8F9  mov eax,dword ptr ds:[6DF4E0]                                     "$\tn"
0048BB3C  mov eax,dword ptr ds:[6DF2A8]                                     "(sB"
0048C2C8  mov eax,dword ptr ds:[6DF42C]                                     "\\\vn"
0048C2D5  or eax,aoao watermark.400000                                      "MZP"
0048C3BE  mov eax,dword ptr ds:[6DF42C]                                     "\\\vn"
0048C475  mov edx,aoao watermark.48C4E8                                     "MDICLIENT"
0048C9F5  mov edx,dword ptr ds:[486A10]                                     "\\jH"
0048D176  mov eax,dword ptr ds:[6DF42C]                                     "\\\vn"
0048E006  mov eax,dword ptr ds:[4277E8]                                     "4xB"
0048F10C  mov eax,dword ptr ds:[6DF278]                                     "t4l"
0048F11A  mov eax,dword ptr ds:[6DF28C]                                     "|4l"
0048F1AE  mov eax,dword ptr ds:[6DF4E0]                                     "$\tn"
0048F1B9  mov eax,dword ptr ds:[4277E8]                                     "4xB"
0048F1CB  mov eax,dword ptr ds:[4277E8]                                     "4xB"
0048F1DD  mov eax,dword ptr ds:[4277E8]                                     "4xB"
0048F2D6  mov eax,dword ptr ds:[6DF278]                                     "t4l"
0048F2E2  mov eax,dword ptr ds:[6DF28C]                                     "|4l"
0048F6B8  mov edx,aoao watermark.48F7CC                                     "System\\CurrentControlSet\\Control\\Keyboard Layouts\\%.8x"
0048F6FF  push aoao watermark.48F804                                        "layout text"
0049003A  mov edx,aoao watermark.4900B4                                     "Default"
00490454  push aoao watermark.490570                                        "MAINICON"
00490629  mov edx,dword ptr ds:[6DF42C]                                     "\\\vn"
0049071C  mov eax,dword ptr ds:[6DF200]                                     "xpB"
004907B0  mov eax,dword ptr ds:[6DF42C]                                     "\\\vn"
0049080C  mov eax,dword ptr ds:[6DF42C]                                     "\\\vn"
00490FF6  mov eax,aoao watermark.4912F4                                     "vcltest3.dll"
00491017  push aoao watermark.491304                                        "RegisterAutomation"
00491268  mov eax,dword ptr ds:[6DF830]                                     "X\vn"
00491BCD  mov eax,dword ptr ds:[6DF44C]                                     "\f\tn"
00491BE2  mov eax,dword ptr ds:[6DF44C]                                     "\f\tn"
00492377  mov eax,dword ptr ds:[6DF42C]                                     "\\\vn"
00492F01  push aoao watermark.492F24                                        "User32.dll"
00492F11  push aoao watermark.492F30                                        "SetLayeredWindowAttributes"
00493000  push aoao watermark.49301C                                        "TaskbarCreated"
00493635  mov edx,dword ptr ds:[4932C0]                                     "\f3I"
00493E43  mov edx,dword ptr ds:[4932C0]                                     "\f3I"
004A6579  mov edx,dword ptr ds:[4932C0]                                     "\f3I"
004A65C3  mov eax,dword ptr ds:[4932C0]                                     "\f3I"
004A65CC  mov eax,dword ptr ds:[6DF120]                                     "$2I"
004A65D9  mov edx,aoao watermark.4A663C                                     "jpeg"
004A65E8  mov eax,dword ptr ds:[4932C0]                                     "\f3I"
004A65F1  mov eax,dword ptr ds:[6DF120]                                     "$2I"
004A65FE  mov edx,aoao watermark.4A664C                                     "jpg"
004A6E54  mov ecx,aoao watermark.4A6F78                                     "TIF LZW: invalid opcode."
